abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization
UN forces,https://www.nytimes.com/1951/08/12/archives/official-reports-on-the-war-operations-in-korea-limited-ground.html,UN forces,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'COMMUNIQUES AND RELEASES', 'rank': 5, 'major': 'N'}]",1951-08-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/4c60e806-d543-5bd2-af59-71eb3239958d,0,nyt://article/4c60e806-d543-5bd2-af59-71eb3239958d,Official Reports on the War Operations in Korea; LIMITED GROUND ACTION CONTINUES IN KOREA,,,Official Reports on the War Operations in Korea; LIMITED GROUND ACTION CONTINUES IN KOREA,,,,,[],
"Dean repts on Panmunjom talks, TV s; holds peace outlook discouraging, not hopeless; discounts resumption of fighting even if pol conf is not held; holds Rhee will not resume fighting on his own; revs reasons for walkout; briefs reprs of 16 nations with troops in Korea",https://www.nytimes.com/1953/12/22/archives/dean-retains-hope-for-peace-in-korea-dean-retains-hope-for-peace-in.html,"Dean repts on Panmunjom talks, TV s; holds peace outlook discouraging, not hopeless; discounts resumption of fighting even if pol conf is not held; holds Rhee will not resume fighting on his own; revs reasons for walkout; briefs reprs of 16 nation...",,,1,The New York Times,[],"[{'name': 'persons', 'value': 'DEAN, ARTHUR H.', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'PEACE', 'rank': 3, 'major': 'N'}]",1953-12-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/cbf993df-20f6-51cf-b9f7-b4bd5c6f04ce,0,nyt://article/cbf993df-20f6-51cf-b9f7-b4bd5c6f04ce,Dean Retains Hope For Peace in Korea; DEAN RETAINS HOPE FOR PEACE IN KOREA,,,Dean Retains Hope For Peace in Korea; DEAN RETAINS HOPE FOR PEACE IN KOREA,,,,Special to THE NEW YORK TIMES,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
N Korean,https://www.nytimes.com/1951/05/23/archives/north-korean.html,N Korean,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}]",1951-05-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/81db99c3-1c71-5b80-9fd7-10cac93aa5fd,0,nyt://article/81db99c3-1c71-5b80-9fd7-10cac93aa5fd,North Korean,,,North Korean,,,,,[],
N Korean,https://www.nytimes.com/1951/06/10/archives/north-korean.html,N Korean,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'CASUALTIES', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 5, 'major': 'N'}]",1951-06-10T05:00:00+0000,article,None,Archives,Archives,nyt://article/c32bf8e1-a234-5887-a64e-33590744e24e,0,nyt://article/c32bf8e1-a234-5887-a64e-33590744e24e,North Korean,,,North Korean,,,,,[],
"reaction to raids, London",https://www.nytimes.com/1952/07/12/archives/north-korean.html,"reaction to raids, London",,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}]",1952-07-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/362c1970-f299-5e92-bdee-7bd4cd8fbd8a,0,nyt://article/362c1970-f299-5e92-bdee-7bd4cd8fbd8a,North Korean,,,North Korean,,,,,[],
McCormick on moves and motives,https://www.nytimes.com/1953/04/08/archives/korea-and-stock-prices.html,McCormick on moves and motives,,,28,The New York Times,[],"[{'name': 'subject', 'value': 'Stocks and Bonds', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'PRICES', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'BIG POWERS (FRANCE, GB, USSR AND US) MUTUAL RELATIONS AND COLD WAR', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""USSR 'PEACE OFFENSIVE'"", 'rank': 5, 'major': 'N'}]",1953-04-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/538294a9-46e7-5d3e-b98a-43889f17fffb,0,nyt://article/538294a9-46e7-5d3e-b98a-43889f17fffb,KOREA AND STOCK PRICES,,,KOREA AND STOCK PRICES,,,,,[],
lr on Suan bombing,https://www.nytimes.com/1952/05/13/archives/korean-bombings-protested.html,lr on Suan bombing,,,22,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}]",1952-05-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/47b0ebc6-f100-5226-acd5-ccf8bbf7457d,0,nyt://article/47b0ebc6-f100-5226-acd5-ccf8bbf7457d,Korean Bombings Protested,,,Korean Bombings Protested,,,,"JOSEPH B. FURST, M. D","[{'firstname': 'Joseph', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
cartoon on USSR stand,https://www.nytimes.com/1952/12/14/archives/north-korean.html,cartoon on USSR stand,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'TRUCE', 'rank': 2, 'major': 'N'}]",1952-12-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/1e72ff83-e87d-5039-bc55-5c278b85b38b,0,nyt://article/1e72ff83-e87d-5039-bc55-5c278b85b38b,North Korean,,,North Korean,,,,,[],
"Truman charges Eisenhower makes 'dishonest' effort to shift responsibility for withdrawal of occupation forces, '49; cites Cong Record and Eisenhower's Detroit s to show apparent discrepancies; says Joint Cs/S in Sept '47 memo recommended troop withdrawal while Eisenhower was C/S; says Dulles backed withdrawal, UN, '48; says State Dept acted only after Defense Dept sanctioned withdrawal not later than June 30 '49; says MacArthur approved: cites House com testimony of Joint Cs/S reprs, Gen Bolte and Acheson, June '49",https://www.nytimes.com/1952/10/28/archives/president-says-eisenhower-is-dishonest-about-korea-president.html,"Truman charges Eisenhower makes 'dishonest' effort to shift responsibility for withdrawal of occupation forces, '49; cites Cong Record and Eisenhower's Detroit s to show apparent discrepancies; says Joint Cs/S in Sept '47 memo recommended troop wi...",,,1,The New York Times,[],"[{'name': 'persons', 'value': 'Truman, Harry S', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ADDRESSES, LETTERS AND STATEMENTS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'US POLICY DEBATE (TRUMAN VS MACARTHUR VIEWS AND PRESIDENTIAL CAMPAIGN DEBATE)', 'rank': 4, 'major': 'N'}]",1952-10-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/0af8bbee-e8fc-5df7-901b-ccd75a85e9d0,0,nyt://article/0af8bbee-e8fc-5df7-901b-ccd75a85e9d0,President Says Eisenhower Is Dishonest About Korea; PRESIDENT ACCUSES GENERAL ON KOREA,,,President Says Eisenhower Is Dishonest About Korea; PRESIDENT ACCUSES GENERAL ON KOREA,,,,By Anthony Levierospecial To the New York Times,"[{'firstname': 'Anthony', 'middlename': 'Levierospecial', 'lastname': 'To', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
"During yesterday's (Saturday's air operations the Far East Air Forces flew the 100,000th sortie against the enemy since we initiated combat operations in Korea on June 26. In the 195 consecutive days, F.E.A.F. fighters, bombers and combat transports have carried the air battle to the enemy without let-up.",https://www.nytimes.com/1951/01/07/archives/the-korean-war-foe-drives-deeper-in-west-korea-and-gains-to-the.html,,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'COMMUNIQUES AND RELEASES', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS SECTION', 'rank': 8, 'major': 'N'}]",1951-01-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/eca1895a-7875-5177-92b6-efd2009afa7e,0,nyt://article/eca1895a-7875-5177-92b6-efd2009afa7e,The Korean War; FOE DRIVES DEEPER IN WEST KOREA AND GAINS TO THE EAST,,,The Korean War; FOE DRIVES DEEPER IN WEST KOREA AND GAINS TO THE EAST,,,,,[],
"TOKYO, Tuesday, March 18 (AP) -Eighth Army tactical summary issued at 6 P. M. Monday (4 A. M. Monday, Eastern standard time):  ",https://www.nytimes.com/1952/03/18/archives/the-korean-war.html,,,,2,The New York Times,[],[],1952-03-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/7e99c70f-cc3d-537f-929f-7b32a7de24ff,0,nyt://article/7e99c70f-cc3d-537f-929f-7b32a7de24ff,The Korean War,1,,The Korean War,,,,,[],
"LONDON, June 19 (AP) -- The Moscow radio broadcast tonight this North Korean communique:  ",https://www.nytimes.com/1952/06/20/archives/north-korean.html,,,,2,The New York Times,[],[],1952-06-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/66c314bb-b08b-51aa-bbc7-45d991afea44,0,nyt://article/66c314bb-b08b-51aa-bbc7-45d991afea44,North Korean,1,,North Korean,,,,,[],
US lists,https://www.nytimes.com/1951/09/03/archives/north-korean.html,US lists,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'CASUALTIES', 'rank': 3, 'major': 'N'}]",1951-09-03T05:00:00+0000,article,None,Archives,Archives,nyt://article/9581967a-1cfe-5bea-9168-377b31a46e39,0,nyt://article/9581967a-1cfe-5bea-9168-377b31a46e39,North Korean,,,North Korean,,,,,[],
N Korean,https://www.nytimes.com/1951/03/25/archives/north-korean.html,N Korean,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}]",1951-03-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/66d4df94-a228-5a22-a90f-c88b906363ee,0,nyt://article/66d4df94-a228-5a22-a90f-c88b906363ee,North Korean,,,North Korean,,,,,[],
patrols withdraw,https://www.nytimes.com/1951/02/12/archives/parallel-crossed-by-south-koreans-on-eastern-front-united-nations.html,patrols withdraw,,,1,The New York Times,[],"[{'name': 'glocations', 'value': 'SEOUL, KOREA', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS SECTION', 'rank': 4, 'major': 'N'}]",1951-02-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/51b458ff-e563-51c3-9849-7f60bfabad58,0,nyt://article/51b458ff-e563-51c3-9849-7f60bfabad58,PARALLEL CROSSED BY SOUTH KOREANS ON EASTERN FRONT; UNITED NATIONS FORCES ADVANCING IN KOREA PARALLEL CROSSED BY SOUTH KOREANS,,,PARALLEL CROSSED BY SOUTH KOREANS ON EASTERN FRONT; UNITED NATIONS FORCES ADVANCING IN KOREA PARALLEL CROSSED BY SOUTH KOREANS,,,,By Lindesay Parrott Special To the New York Times,"[{'firstname': 'Lindesay', 'middlename': 'Parrott', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
"LONDON, March 6 (AP) -- The Moscow radio broadcast tonight this North Korean communique:  ",https://www.nytimes.com/1953/03/07/archives/north-korean.html,,,,2,The New York Times,[],[],1953-03-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/ef73695d-77c7-5d75-a7dc-b05261b09925,0,nyt://article/ef73695d-77c7-5d75-a7dc-b05261b09925,North Korean,1,,North Korean,,,,,[],
talks revd,https://www.nytimes.com/1952/04/13/archives/north-korean.html,talks revd,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'TRUCE', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS SECTION', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': '2D AP 1 PAR', 'rank': 4, 'major': 'N'}]",1952-04-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/2e604566-65cb-50bd-b612-7850ed0a75c2,0,nyt://article/2e604566-65cb-50bd-b612-7850ed0a75c2,North Korean,,,North Korean,,,,,[],
N Korean,https://www.nytimes.com/1951/01/28/archives/north-korean.html,N Korean,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}]",1951-01-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/44060fc7-92e1-577c-8b64-dc526ee81498,0,nyt://article/44060fc7-92e1-577c-8b64-dc526ee81498,North Korean,,,North Korean,,,,,[],
N Korean,https://www.nytimes.com/1951/01/21/archives/north-korean.html,N Korean,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}]",1951-01-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/bd9c8bac-21f9-54ad-a38d-972ffb77265e,0,nyt://article/bd9c8bac-21f9-54ad-a38d-972ffb77265e,North Korean,,,North Korean,,,,,[],
UN forces,https://www.nytimes.com/1951/11/15/archives/official-reports-of-operations-in-the-fighting-in-korea-marines.html,UN forces,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS SECTION', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'COMMUNIQUES AND RELEASES', 'rank': 10, 'major': 'N'}]",1951-11-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/cd095986-63a0-52a6-8257-a50c4e9a8db7,0,nyt://article/cd095986-63a0-52a6-8257-a50c4e9a8db7,Official Reports of Operations in the Fighting in Korea; MARINES HONOR THEIR DEAD IN THE HILLS OF KOREA,,,Official Reports of Operations in the Fighting in Korea; MARINES HONOR THEIR DEAD IN THE HILLS OF KOREA,,,,U. S. Navy,"[{'firstname': 'U.', 'middlename': 'S.', 'lastname': 'Navy', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
US lists,https://www.nytimes.com/1951/02/15/archives/north-korean.html,US lists,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'CASUALTIES', 'rank': 3, 'major': 'N'}]",1951-02-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/a96b48b3-e83f-580a-8e8c-b28d92add074,0,nyt://article/a96b48b3-e83f-580a-8e8c-b28d92add074,North Korean,,,North Korean,,,,,[],
N Korean,https://www.nytimes.com/1950/08/24/archives/texts-of-the-official-reports-describing-the-days-fighting-in-korea.html,N Korean,,,2,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA (SOUTH), REPUBLIC OF', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA (SOUTH), REPUBLIC OF', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA (SOUTH), REPUBLIC OF', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'WAR COMMUNIQUES AND RELEASES', 'rank': 4, 'major': 'N'}]",1950-08-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/c3e900e9-0890-5682-b1bd-7d9a0fd6ac84,0,nyt://article/c3e900e9-0890-5682-b1bd-7d9a0fd6ac84,Texts of the Official Reports Describing the Day's Fighting in Korea; North Korean,,,Texts of the Official Reports Describing the Day's Fighting in Korea; North Korean,,,,,[],
US lists,https://www.nytimes.com/1951/10/16/archives/north-korean.html,US lists,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'CASUALTIES', 'rank': 3, 'major': 'N'}]",1951-10-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/f2d484cb-523b-51bb-bbe0-75154ad955ba,0,nyt://article/f2d484cb-523b-51bb-bbe0-75154ad955ba,North Korean,,,North Korean,,,,,[],
US lists,https://www.nytimes.com/1951/01/01/archives/north-korean.html,US lists,,,2,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'CASUALTIES', 'rank': 3, 'major': 'N'}]",1951-01-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/7b4cc1d0-e1d4-5f63-b2dc-530c2c72db7b,0,nyt://article/7b4cc1d0-e1d4-5f63-b2dc-530c2c72db7b,North Korean,,,North Korean,,,,,[],
,https://www.nytimes.com/1950/11/25/archives/a-new-premier-for-korea.html,,,,10,The New York Times,[],[],1950-11-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/b89a619e-80eb-527c-b427-efbfb4992fa4,0,nyt://article/b89a619e-80eb-527c-b427-efbfb4992fa4,A NEW PREMIER FOR KOREA,1,,A NEW PREMIER FOR KOREA,,,,,[],
NY area lists,https://www.nytimes.com/1952/06/25/archives/casualties-in-the-korean-fighting.html,NY area lists,,,3,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY ACTION', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'CASUALTIES', 'rank': 3, 'major': 'N'}]",1952-06-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/b9016d5d-7ab3-58c1-b1cf-031a894aeac3,0,nyt://article/b9016d5d-7ab3-58c1-b1cf-031a894aeac3,Casualties in the Korean Fighting,,,Casualties in the Korean Fighting,,,,,[],
,https://www.nytimes.com/1952/11/01/archives/on-the-korean-front.html,,,,20,The New York Times,[],[],1952-11-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/8e2b3414-a397-5067-bce8-33d9682cafb7,0,nyt://article/8e2b3414-a397-5067-bce8-33d9682cafb7,ON THE KOREAN FRONT,1,,ON THE KOREAN FRONT,,,,,[],
"LONDON, Sept. 25 (AP)--Today's North Korean communiqu s, as broadcast by the Moscow radio: MORNING COMMUNIQUE:  ",https://www.nytimes.com/1950/09/26/archives/north-korean.html,,,,2,The New York Times,[],[],1950-09-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/6428d63d-80d2-59c2-b774-bb7bae9282e0,0,nyt://article/6428d63d-80d2-59c2-b774-bb7bae9282e0,North Korean,1,,North Korean,,,,,[],
Red Cross blood donor centers were crowded here yesterday with volunteers responding to an emergency appeal for blood to be flown to Korea.,https://www.nytimes.com/1951/01/05/archives/korea-blood-plea-brings-out-crowd-a-korean-veteran-gives-blood.html,,,,22,The New York Times,[],"[{'name': 'subject', 'value': 'Blood', 'rank': 1, 'major': 'N'}]",1951-01-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/215719c2-81d6-5900-86d7-774e35496e2e,0,nyt://article/215719c2-81d6-5900-86d7-774e35496e2e,KOREA BLOOD PLEA BRINGS OUT CROWD; A KOREAN VETERAN GIVES BLOOD,,,KOREA BLOOD PLEA BRINGS OUT CROWD; A KOREAN VETERAN GIVES BLOOD,,,,The New York Times,[],The New York Times
